update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
392,replay,4000,0.2843,1.000,-0.0249,0.59
393,replay,4000,0.2800,1.000,-0.0251,0.59
394,replay,4000,-0.0302,1.000,-0.0250,0.59
395,replay,4000,0.4613,1.000,-0.0245,0.60
396,replay,4000,0.2689,1.000,-0.0244,0.59
397,replay,4000,0.1992,1.000,-0.0246,0.59
398,replay,4000,0.0586,1.000,-0.0249,0.59
399,replay,4000,0.2558,1.000,-0.0250,0.59
400,es_step,4000,0.0000,0.938,-0.0249,1.17
401,replay,4000,0.1739,1.000,-0.0246,0.59
402,replay,4000,0.3403,1.000,-0.0240,0.59
403,replay,4000,0.2511,1.000,-0.0242,0.59
404,es_step,4000,0.0000,0.688,-0.0242,1.17
405,es_step,4000,0.0383,0.688,-0.0241,1.17
406,replay,4000,0.1216,1.000,-0.0242,0.60
407,replay,4000,0.2263,1.000,-0.0244,0.59
408,replay,4000,0.4053,1.000,-0.0243,0.60
409,replay,4000,-0.1014,1.000,-0.0248,0.59
410,replay,4000,0.3209,1.000,-0.0249,0.59
411,replay,4000,0.1058,1.000,-0.0245,0.59
412,es_step,4000,0.0289,0.938,-0.0243,1.17
413,replay,4000,0.3506,1.000,-0.0244,0.60
414,replay,4000,0.3670,1.000,-0.0242,0.59
415,replay,4000,0.1346,1.000,-0.0240,0.59
416,replay,4000,0.1573,1.000,-0.0240,1.14
417,replay,4000,0.1950,1.000,-0.0238,0.59
418,replay,4000,0.2568,1.000,-0.0238,0.59
419,replay,4000,0.4198,1.000,-0.0236,0.59
420,replay,4000,0.1332,1.000,-0.0235,0.59
421,replay,4000,0.2946,1.000,-0.0239,0.59
422,replay,4000,0.1979,1.000,-0.0241,0.59
423,replay,4000,0.0596,1.000,-0.0245,0.59
424,replay,4000,0.3156,1.000,-0.0237,0.59
425,replay,4000,0.3740,1.000,-0.0235,0.59
426,es_step,4000,0.0000,0.812,-0.0235,1.17
427,replay,4000,0.3423,1.000,-0.0231,0.59
428,replay,4000,0.2463,1.000,-0.0225,0.59
429,replay,4000,0.1082,1.000,-0.0221,0.59
430,es_step,4000,0.0304,0.812,-0.0220,1.17
431,es_step,4000,0.0844,0.938,-0.0220,1.17
432,replay,4000,0.2500,1.000,-0.0216,0.59
433,es_step,4000,0.0593,0.875,-0.0215,1.17
434,replay,4000,0.1034,1.000,-0.0211,0.59
435,es_step,4000,0.0000,0.875,-0.0211,1.17
436,replay,4000,0.2498,1.000,-0.0211,0.60
437,replay,4000,0.2815,1.000,-0.0207,0.59
438,replay,4000,0.3243,1.000,-0.0204,0.59
439,es_step,4000,0.0000,0.750,-0.0203,1.17
440,replay,4000,0.1819,1.000,-0.0205,0.59
441,replay,4000,0.2912,1.000,-0.0203,0.59
442,replay,4000,0.3672,1.000,-0.0198,0.59
443,es_step,4000,0.0000,0.938,-0.0198,1.17
444,replay,4000,0.2148,1.000,-0.0201,0.59
445,replay,4000,0.2389,1.000,-0.0196,0.59
446,replay,4000,0.2543,1.000,-0.0193,0.59
447,replay,4000,0.3224,1.000,-0.0193,0.60
448,es_step,4000,0.0000,0.875,-0.0192,1.17
449,replay,4000,-0.0257,1.000,-0.0189,0.59
450,replay,4000,0.4081,1.000,-0.0185,0.59
451,es_step,4000,0.0000,0.812,-0.0185,1.17
452,replay,4000,0.3270,1.000,-0.0181,0.60
453,replay,4000,0.4276,1.000,-0.0176,0.59
454,replay,4000,0.2548,1.000,-0.0175,0.59
